account_id,product_type,geography,vintage_year,risk_segment,actual_loss,predicted_loss,exposure_k
ACC002178,Mortgage,Northeast,2023,Low,0.00793,0.01097,102.57
ACC002179,Commercial,Midwest,2022,Low,0.0077,0.01429,228.74
ACC002180,Credit Card,Midwest,2019,Low,0.03141,0.05482,5.94
ACC002181,Commercial,Northeast,2021,Medium,0.02021,0.02722,197.17
ACC002182,Credit Card,Northeast,2021,High,0.16436,0.17201,128.13
ACC002183,Mortgage,Northeast,2019,Medium,0.01527,0.01748,36.16
ACC002184,Auto,Northeast,2020,Medium,0.02456,0.02854,88.46
ACC002185,Mortgage,Midwest,2023,Low,0.00464,0.001,523.72
ACC002186,Credit Card,Northeast,2020,Low,0.03603,0.05235,46.11
ACC002187,Auto,Midwest,2021,Low,0.01349,0.00348,163.14
ACC002188,Mortgage,Northeast,2020,Low,0.0022,0.001,224.96
ACC002189,Commercial,West,2019,Low,0.00184,0.00481,55.33
ACC002190,Mortgage,Midwest,2020,Medium,0.01607,0.02813,497.66
ACC002191,Auto,Southeast,2022,Low,0.01387,0.02308,240.95
ACC002192,Credit Card,Southeast,2023,Low,0.0335,0.05379,109.7
ACC002193,Mortgage,Northeast,2022,Low,0.00804,0.00867,2529.78
ACC002194,Auto,Northeast,2023,Low,0.01429,0.01369,500.24
ACC002195,Credit Card,Midwest,2022,Low,0.03054,0.03396,19.62
ACC002196,Mortgage,Northeast,2022,Low,0.00672,0.001,93.04
ACC002197,Auto,Midwest,2021,Low,0.01805,0.01162,2863.99
ACC002198,Mortgage,Southeast,2019,Medium,0.01225,0.01685,45.67
ACC002199,Credit Card,Northeast,2021,Medium,0.07171,0.09426,160.71
ACC002200,Mortgage,Midwest,2023,High,0.0205,0.02639,650.14
ACC002201,Commercial,Midwest,2021,Medium,0.01168,0.02114,324.66
ACC002202,Commercial,Midwest,2022,Medium,0.01871,0.01929,385.97
ACC002203,Mortgage,Northeast,2019,High,0.02754,0.01968,359.64
ACC002204,Mortgage,Midwest,2020,Medium,0.01763,0.01723,153.01
ACC002205,Auto,West,2020,Medium,0.03276,0.02696,57.35
ACC002206,Credit Card,Southeast,2020,Low,0.03926,0.05953,250.06
ACC002207,Auto,West,2023,Low,0.01515,0.01228,91.53
ACC002208,Mortgage,Midwest,2021,Low,0.00274,0.00195,83.29
ACC002209,Mortgage,Southeast,2022,Low,0.001,0.00655,879.16
ACC002210,Commercial,West,2022,Medium,0.02024,0.01431,93.95
ACC002211,Auto,West,2021,Low,0.00925,0.01696,1149.82
ACC002212,Commercial,Northeast,2023,Medium,0.01975,0.00897,201.97
ACC002213,Auto,West,2020,High,0.07388,0.07634,122.61
ACC002214,Commercial,Northeast,2019,Low,0.00877,0.00804,16.76
ACC002215,Mortgage,Northeast,2022,Low,0.00658,0.01319,1889.05
ACC002216,Mortgage,Northeast,2022,Low,0.00665,0.001,147.35
ACC002217,Commercial,Southeast,2020,Low,0.00802,0.001,9.73
ACC002218,Commercial,West,2023,High,0.04178,0.04778,485.54
ACC002219,Mortgage,Midwest,2019,Medium,0.01617,0.01305,139.74
ACC002220,Mortgage,Midwest,2020,Medium,0.01197,0.01124,48.54
ACC002221,Auto,Northeast,2019,Medium,0.0282,0.02292,453.69
ACC002222,Auto,Midwest,2019,Medium,0.03392,0.04122,6.97
ACC002223,Mortgage,Southeast,2022,Medium,0.00443,0.00683,63.0
ACC002224,Commercial,Southeast,2022,Low,0.00921,0.01113,103.62
ACC002225,Mortgage,Southeast,2022,Low,0.00747,0.001,412.66
ACC002226,Credit Card,Northeast,2023,Low,0.02751,0.04653,2182.66
ACC002227,Mortgage,West,2019,Medium,0.01492,0.00698,110.64
ACC002228,Mortgage,Midwest,2022,High,0.02617,0.0209,257.74
ACC002229,Credit Card,Southeast,2019,Medium,0.07036,0.07444,4016.1
ACC002230,Mortgage,Northeast,2023,Medium,0.01289,0.01164,149.26
ACC002231,Credit Card,West,2022,High,0.15424,0.17776,260.3
ACC002232,Mortgage,Southeast,2022,Low,0.00786,0.00967,33.62
ACC002233,Commercial,Southeast,2021,Low,0.0023,0.001,1557.75
ACC002234,Credit Card,Midwest,2020,High,0.17336,0.18923,63.08
ACC002235,Commercial,Northeast,2022,High,0.03951,0.04034,204.85
ACC002236,Mortgage,Midwest,2023,Medium,0.00838,0.00891,198.0
ACC002237,Mortgage,West,2019,Low,0.00717,0.00859,164.42
ACC002238,Mortgage,Southeast,2023,High,0.02476,0.01644,88.13
ACC002239,Auto,Northeast,2022,Medium,0.02941,0.03027,198.26
ACC002240,Mortgage,Northeast,2019,Medium,0.01368,0.001,1222.7
ACC002241,Mortgage,Northeast,2023,Low,0.00636,0.01096,2291.86
ACC002242,Mortgage,Midwest,2019,Medium,0.01288,0.00405,120.28
ACC002243,Mortgage,Southeast,2022,Medium,0.00908,0.0185,86.54
ACC002244,Mortgage,Northeast,2019,High,0.02909,0.00953,56.23
ACC002245,Mortgage,Midwest,2019,Medium,0.01274,0.02614,3727.01
ACC002246,Mortgage,Northeast,2022,Medium,0.00998,0.001,173.23
ACC002247,Auto,Southeast,2022,Medium,0.02958,0.01998,565.69
ACC002248,Mortgage,West,2022,Medium,0.01078,0.01317,342.4
ACC002249,Mortgage,Northeast,2020,Low,0.00688,0.01183,2100.82
ACC002250,Auto,Northeast,2023,Low,0.00829,0.00602,110.25
ACC002251,Credit Card,Southeast,2019,Low,0.03883,0.06097,39.31
ACC002252,Mortgage,Midwest,2023,Medium,0.00826,0.00188,1382.08
ACC002253,Auto,Northeast,2020,Low,0.01125,0.00805,438.77
ACC002254,Commercial,West,2022,Low,0.01281,0.0104,256.61
ACC002255,Auto,Northeast,2023,High,0.06459,0.06029,936.58
ACC002256,Commercial,West,2020,Medium,0.02018,0.00471,274.79
ACC002257,Credit Card,Midwest,2021,Low,0.03436,0.04917,976.41
ACC002258,Mortgage,Northeast,2023,Low,0.00472,0.0038,199.52
ACC002259,Auto,Northeast,2023,Medium,0.02416,0.03279,438.05
ACC002260,Credit Card,Northeast,2020,Low,0.03684,0.04155,279.13
ACC002261,Commercial,Southeast,2021,Low,0.01165,0.00653,100.45
ACC002262,Auto,Southeast,2020,Low,0.01417,0.0238,115.99
ACC002263,Mortgage,Midwest,2021,Low,0.01172,0.01406,92.63
ACC002264,Auto,Southeast,2020,Medium,0.02816,0.03255,204.09
ACC002265,Mortgage,Midwest,2019,Low,0.00182,0.00545,85.89
ACC002266,Credit Card,Southeast,2023,Medium,0.05484,0.0735,250.4
ACC002267,Auto,Southeast,2022,Low,0.00806,0.02263,240.39
ACC002268,Credit Card,Southeast,2021,Low,0.03176,0.04749,189.84
ACC002269,Commercial,Southeast,2019,Low,0.0083,0.001,193.84
ACC002270,Auto,West,2019,High,0.07705,0.08216,75.23
ACC002271,Auto,Northeast,2021,Low,0.01366,0.00913,105.81
ACC002272,Credit Card,Southeast,2022,Low,0.03403,0.04815,19.99
ACC002273,Credit Card,West,2020,Low,0.03463,0.0526,128.53
ACC002274,Commercial,Midwest,2022,Medium,0.01579,0.00922,45.47
ACC002275,Mortgage,Northeast,2020,Low,0.00402,0.001,167.31
ACC002276,Auto,West,2019,High,0.07927,0.08307,62.97
ACC002277,Mortgage,Northeast,2021,Medium,0.00641,0.00202,12.67
ACC002278,Commercial,Northeast,2019,Medium,0.0189,0.02669,2214.83
ACC002279,Auto,Southeast,2019,Medium,0.02946,0.02157,112.42
ACC002280,Auto,Midwest,2019,Low,0.01735,0.00943,842.58
ACC002281,Mortgage,Northeast,2020,High,0.02869,0.04394,78.86
ACC002282,Mortgage,West,2021,High,0.02753,0.01528,1138.81
ACC002283,Credit Card,Northeast,2023,Low,0.0292,0.04399,37.26
ACC002284,Mortgage,West,2020,Medium,0.01568,0.03049,183.32
ACC002285,Mortgage,Northeast,2019,Low,0.00601,0.00578,40.01
ACC002286,Commercial,Southeast,2019,Medium,0.02391,0.03468,3364.02
ACC002287,Credit Card,Midwest,2020,Medium,0.06982,0.09004,110.04
ACC002288,Mortgage,Southeast,2020,High,0.02882,0.02876,401.07
ACC002289,Mortgage,Midwest,2020,Low,0.00531,0.00427,254.85
ACC002290,Commercial,Midwest,2023,Medium,0.01669,0.001,143.94
ACC002291,Credit Card,Midwest,2020,Medium,0.06723,0.07968,276.24
ACC002292,Auto,Southeast,2022,Low,0.01356,0.01542,758.25
ACC002293,Mortgage,West,2022,Medium,0.01052,0.01238,330.91
ACC002294,Mortgage,Midwest,2019,Medium,0.01298,0.0327,180.36
ACC002295,Mortgage,Southeast,2020,Medium,0.01255,0.0148,276.77
ACC002296,Credit Card,Midwest,2021,High,0.16621,0.18625,1477.41
ACC002297,Mortgage,West,2021,Low,0.00578,0.0151,90.0
ACC002298,Mortgage,West,2019,Low,0.01071,0.01503,16.04
ACC002299,Credit Card,Midwest,2022,Low,0.03277,0.04708,39.81
ACC002300,Commercial,West,2020,Low,0.01644,0.01579,43.53
ACC002301,Credit Card,West,2020,Low,0.03465,0.04684,51.55
ACC002302,Auto,Southeast,2022,High,0.0685,0.07206,53.72
ACC002303,Auto,Midwest,2023,Low,0.01032,0.00896,144.27
ACC002304,Auto,Northeast,2023,Medium,0.0292,0.0342,199.72
ACC002305,Mortgage,Southeast,2023,Low,0.00289,0.001,197.16
ACC002306,Auto,West,2021,Low,0.01512,0.01629,61.79
ACC002307,Auto,Southeast,2019,Medium,0.02921,0.04162,489.16
ACC002308,Auto,West,2020,Medium,0.03011,0.02831,281.84
ACC002309,Commercial,Southeast,2020,Low,0.00792,0.02266,989.87
ACC002310,Commercial,Northeast,2020,High,0.04076,0.04207,409.98
ACC002311,Mortgage,Northeast,2020,Low,0.00494,0.00448,97.57
ACC002312,Mortgage,Midwest,2019,Low,0.01062,0.01156,710.94
ACC002313,Mortgage,Southeast,2019,Low,0.0074,0.00491,206.09
ACC002314,Mortgage,Midwest,2022,Medium,0.00663,0.001,386.67
ACC002315,Mortgage,Northeast,2021,Low,0.00879,0.01583,352.31
ACC002316,Mortgage,Southeast,2019,Medium,0.00933,0.02687,127.84
ACC002317,Credit Card,Northeast,2021,Medium,0.06823,0.08707,167.99
ACC002318,Auto,Southeast,2023,Low,0.01416,0.01849,126.77
ACC002319,Commercial,West,2021,High,0.0431,0.04164,53.33
ACC002320,Mortgage,Northeast,2020,Low,0.01131,0.02057,11.32
ACC002321,Mortgage,Midwest,2020,Low,0.00326,0.00295,64.55
ACC002322,Auto,Northeast,2020,Low,0.01621,0.01835,188.48
ACC002323,Mortgage,Midwest,2020,Low,0.00953,0.001,546.05
ACC002324,Mortgage,West,2023,Low,0.00307,0.001,385.75
ACC002325,Commercial,Southeast,2023,Low,0.00526,0.0082,106.11
ACC002326,Mortgage,Northeast,2020,Medium,0.01064,0.0179,65.61
ACC002327,Mortgage,Midwest,2023,Low,0.00597,0.01345,119.6
ACC002328,Auto,Southeast,2023,Low,0.00827,0.001,46.06
ACC002329,Auto,West,2019,Medium,0.03165,0.01983,11.72
ACC002330,Auto,West,2021,Low,0.00952,0.0142,23.24
ACC002331,Mortgage,Midwest,2022,Medium,0.01438,0.00841,772.54
ACC002332,Credit Card,Midwest,2021,Medium,0.06754,0.0897,1378.49
ACC002333,Mortgage,Midwest,2021,Low,0.01124,0.001,366.77
ACC002334,Auto,Midwest,2021,Low,0.01576,0.01497,138.41
ACC002335,Credit Card,Southeast,2022,Low,0.03059,0.04531,27.89
ACC002336,Commercial,West,2020,Low,0.00623,0.01007,122.32
ACC002337,Mortgage,Southeast,2021,Medium,0.01172,0.00347,309.27
ACC002338,Auto,Northeast,2020,Medium,0.02866,0.01293,401.76
ACC002339,Mortgage,Midwest,2023,Medium,0.01356,0.01493,339.19
ACC002340,Mortgage,Midwest,2019,Low,0.00321,0.00743,633.64
ACC002341,Mortgage,West,2019,High,0.03606,0.04412,1527.74
ACC002342,Credit Card,Southeast,2019,Low,0.03982,0.05196,91.28
ACC002343,Mortgage,Southeast,2020,High,0.02814,0.03434,4300.02
ACC002344,Credit Card,Midwest,2022,Medium,0.06839,0.08728,13.15
ACC002345,Mortgage,Southeast,2023,Low,0.00265,0.01323,58.32
ACC002346,Commercial,West,2021,Low,0.00887,0.00842,188.67
ACC002347,Credit Card,Southeast,2019,Low,0.03217,0.03333,286.81
ACC002348,Mortgage,West,2020,High,0.03429,0.03375,119.35
ACC002349,Mortgage,Southeast,2019,Low,0.00106,0.00177,81.87
ACC002350,Mortgage,Northeast,2021,High,0.02318,0.02732,2086.21
ACC002351,Commercial,West,2022,Medium,0.01385,0.00158,77.31
ACC002352,Mortgage,Midwest,2019,Low,0.00997,0.00747,43.67
ACC002353,Auto,Midwest,2022,Medium,0.02911,0.03606,1128.89
ACC002354,Auto,Midwest,2020,Low,0.01474,0.01391,411.16
ACC002355,Credit Card,Southeast,2022,Low,0.03456,0.04711,552.06
ACC002356,Auto,West,2023,High,0.06215,0.0774,187.74
ACC002357,Auto,Southeast,2022,Low,0.01439,0.00583,28.47
ACC002358,Commercial,West,2022,High,0.04433,0.0542,164.28
ACC002359,Mortgage,Southeast,2022,High,0.02551,0.03368,24.13
ACC002360,Credit Card,Northeast,2019,Low,0.0337,0.0469,198.5
ACC002361,Mortgage,Northeast,2019,Medium,0.01341,0.01315,325.08
ACC002362,Auto,West,2020,Low,0.0166,0.0163,539.42
ACC002363,Commercial,Midwest,2022,Medium,0.01608,0.01754,132.84
ACC002364,Credit Card,Southeast,2022,High,0.16051,0.17075,364.2
ACC002365,Credit Card,West,2022,High,0.1569,0.16847,50.17
ACC002366,Mortgage,Midwest,2020,High,0.02913,0.02629,473.41
ACC002367,Auto,Midwest,2023,Low,0.01362,0.01104,333.45
ACC002368,Mortgage,Midwest,2021,Medium,0.01186,0.00938,56.81
ACC002369,Auto,Northeast,2020,Low,0.01921,0.00129,280.46
ACC002370,Auto,Northeast,2022,High,0.06673,0.06751,548.76
ACC002371,Mortgage,Midwest,2019,Low,0.00509,0.001,163.1
ACC002372,Mortgage,Northeast,2021,Low,0.00708,0.001,55.31
ACC002373,Mortgage,Midwest,2022,Low,0.00828,0.00548,183.7
ACC002374,Mortgage,Northeast,2022,Low,0.00757,0.00453,287.99
ACC002375,Mortgage,Southeast,2020,Low,0.00791,0.01811,54.82
ACC002376,Commercial,Midwest,2019,Low,0.00451,0.001,44.29
ACC002377,Auto,Midwest,2019,High,0.06752,0.07286,277.53
ACC002378,Mortgage,West,2019,Medium,0.01583,0.02689,398.61
ACC002379,Credit Card,Midwest,2023,Low,0.03132,0.04129,1958.06
ACC002380,Credit Card,Northeast,2022,Medium,0.06294,0.07756,329.93
ACC002381,Mortgage,West,2021,Low,0.00758,0.02141,34.78
ACC002382,Mortgage,Northeast,2021,Medium,0.01678,0.01861,1715.98
ACC002383,Mortgage,Northeast,2020,Low,0.00999,0.01298,526.36
ACC002384,Mortgage,West,2019,Medium,0.01489,0.01163,13.38
ACC002385,Credit Card,Northeast,2019,Low,0.03334,0.05384,43.11
ACC002386,Commercial,Midwest,2022,Low,0.0056,0.00529,82.28
ACC002387,Mortgage,Southeast,2019,Medium,0.00484,0.001,405.74
ACC002388,Credit Card,West,2019,Medium,0.0739,0.08606,8.54
ACC002389,Mortgage,Northeast,2022,Medium,0.01383,0.00436,128.65
ACC002390,Auto,Northeast,2021,Low,0.01732,0.01822,378.89
ACC002391,Credit Card,Southeast,2021,Medium,0.06803,0.07569,4.95
ACC002392,Mortgage,Southeast,2020,Medium,0.01104,0.01486,363.62
ACC002393,Mortgage,West,2019,Low,0.00431,0.00467,420.03
ACC002394,Auto,Midwest,2021,Low,0.01127,0.00129,53.73
ACC002395,Commercial,Northeast,2020,Low,0.00813,0.00419,37.19
ACC002396,Mortgage,West,2021,Low,0.00257,0.00753,52.73
ACC002397,Mortgage,Southeast,2019,Low,0.01127,0.02045,6.01
ACC002398,Mortgage,West,2020,Low,0.00184,0.001,100.34
ACC002399,Auto,West,2019,Medium,0.02941,0.02063,193.16
ACC002400,Auto,Northeast,2021,Medium,0.02169,0.0373,34.36
ACC002401,Credit Card,Midwest,2020,Medium,0.06989,0.08481,476.5
ACC002402,Credit Card,Southeast,2020,Medium,0.06899,0.08472,167.85
ACC002403,Commercial,Southeast,2021,Low,0.00718,0.00126,202.76
ACC002404,Credit Card,Southeast,2021,High,0.1622,0.17892,91.62
ACC002405,Mortgage,Midwest,2020,Medium,0.01151,0.02523,362.0
ACC002406,Auto,Southeast,2022,Medium,0.02462,0.02665,698.32
ACC002407,Mortgage,Northeast,2020,Low,0.00534,0.01386,91.01
ACC002408,Mortgage,Southeast,2020,Medium,0.01737,0.0176,369.9
ACC002409,Commercial,Northeast,2021,Medium,0.01702,0.00881,374.82
ACC002410,Credit Card,West,2019,Medium,0.0736,0.08313,245.05
ACC002411,Commercial,Midwest,2021,Medium,0.01511,0.00616,1110.39
ACC002412,Auto,Southeast,2021,High,0.0664,0.06814,62.07
ACC002413,Auto,Southeast,2019,High,0.07493,0.08472,89.49
ACC002414,Auto,Northeast,2021,Medium,0.03501,0.0363,58.42
ACC002415,Mortgage,Southeast,2019,High,0.02914,0.02668,354.26
ACC002416,Mortgage,West,2022,High,0.02733,0.02102,107.02
ACC002417,Auto,Northeast,2019,Low,0.01251,0.01536,64.4
ACC002418,Mortgage,Northeast,2019,Medium,0.00373,0.001,1092.01
ACC002419,Commercial,West,2020,Low,0.00626,0.001,1301.67
ACC002420,Mortgage,Midwest,2022,Low,0.01239,0.01959,100.04
ACC002421,Mortgage,Northeast,2022,Low,0.00704,0.00481,28.76
ACC002422,Credit Card,Southeast,2021,Low,0.03792,0.05054,1388.84
ACC002423,Mortgage,Midwest,2019,Low,0.00496,0.0036,261.09
ACC002424,Commercial,Southeast,2020,Low,0.00155,0.00736,245.89
ACC002425,Credit Card,Southeast,2022,Low,0.02817,0.0445,168.34
ACC002426,Mortgage,Midwest,2019,Medium,0.01319,0.00725,56.8
ACC002427,Credit Card,Midwest,2022,High,0.15821,0.16756,90.38
ACC002428,Auto,West,2020,High,0.07184,0.07028,334.71
ACC002429,Credit Card,Northeast,2019,Low,0.03441,0.05183,86.74
ACC002430,Credit Card,Southeast,2022,Low,0.03432,0.04904,249.53
ACC002431,Credit Card,Northeast,2019,High,0.1785,0.1925,150.81
ACC002432,Auto,Midwest,2020,Low,0.0153,0.01567,41.75
ACC002433,Mortgage,Midwest,2019,High,0.03059,0.0303,1038.32
ACC002434,Credit Card,Southeast,2021,Medium,0.06489,0.07365,302.73
ACC002435,Commercial,Midwest,2019,Medium,0.01536,0.02421,220.69
ACC002436,Auto,Southeast,2019,Low,0.01372,0.00986,288.88
ACC002437,Credit Card,Northeast,2021,Low,0.03862,0.05465,17.26
ACC002438,Auto,Midwest,2023,Medium,0.02834,0.01185,82.12
ACC002439,Credit Card,Southeast,2019,Low,0.03906,0.05234,23.74
ACC002440,Commercial,Southeast,2021,Medium,0.01414,0.00534,172.37
ACC002441,Mortgage,Southeast,2023,Medium,0.00569,0.001,219.44
ACC002442,Mortgage,West,2020,Low,0.00904,0.02842,175.85
ACC002443,Auto,Northeast,2021,Low,0.01646,0.01846,610.52
ACC002444,Auto,Southeast,2023,Low,0.01291,0.02272,24.61
ACC002445,Auto,Midwest,2022,Low,0.01201,0.01886,56.88
ACC002446,Mortgage,Northeast,2020,Medium,0.00711,0.01497,244.01
ACC002447,Auto,Northeast,2022,Medium,0.02885,0.02726,203.72
ACC002448,Auto,Midwest,2022,Medium,0.02981,0.04266,30.61
ACC002449,Auto,Midwest,2021,Low,0.01171,0.01849,623.8
ACC002450,Credit Card,Midwest,2021,Low,0.03071,0.04604,945.64
ACC002451,Credit Card,Northeast,2023,Medium,0.06372,0.08083,247.33
ACC002452,Auto,West,2023,Medium,0.02307,0.02198,24.27
ACC002453,Credit Card,Southeast,2023,Medium,0.06534,0.08076,179.77
ACC002454,Auto,Northeast,2022,Medium,0.02592,0.02557,223.28
ACC002455,Auto,Southeast,2020,High,0.07072,0.07377,107.1
ACC002456,Auto,Northeast,2019,Low,0.01514,0.02906,747.47
ACC002457,Mortgage,Southeast,2019,Low,0.00484,0.001,129.14
ACC002458,Mortgage,Southeast,2023,Medium,0.01338,0.02252,1854.65
ACC002459,Auto,Southeast,2020,Low,0.01703,0.01409,379.84
ACC002460,Commercial,Southeast,2019,Medium,0.02126,0.03142,206.71
ACC002461,Credit Card,West,2020,Low,0.03505,0.04739,447.87
ACC002462,Mortgage,West,2019,Low,0.00463,0.00793,931.75
ACC002463,Auto,Southeast,2021,Low,0.01372,0.01245,436.53
ACC002464,Mortgage,West,2021,Medium,0.00972,0.001,135.5
ACC002465,Credit Card,West,2020,Medium,0.0734,0.10231,67.23
ACC002466,Credit Card,West,2022,Low,0.03451,0.04196,38.61
ACC002467,Auto,Northeast,2021,Low,0.01348,0.01415,7.93
ACC002468,Auto,Southeast,2023,Low,0.00972,0.0013,182.93
ACC002469,Mortgage,Southeast,2022,Low,0.00987,0.001,93.2
ACC002470,Auto,Northeast,2019,Medium,0.03041,0.02877,99.39
ACC002471,Commercial,Northeast,2020,Low,0.00823,0.00349,510.11
ACC002472,Credit Card,Midwest,2022,Low,0.03615,0.0418,129.74
ACC002473,Auto,Southeast,2021,Low,0.01222,0.01194,1442.49
ACC002474,Mortgage,West,2022,Medium,0.00954,0.001,74.61
ACC002475,Mortgage,Midwest,2020,Medium,0.01081,0.01181,46.29
ACC002476,Mortgage,Northeast,2019,Medium,0.00805,0.00703,32.81
ACC002477,Mortgage,West,2022,Medium,0.01145,0.001,353.29
ACC002478,Mortgage,Southeast,2022,High,0.02396,0.01978,590.98
ACC002479,Commercial,Midwest,2022,Low,0.00616,0.00991,72.73
ACC002480,Auto,West,2021,High,0.06664,0.05813,41.4
ACC002481,Mortgage,Midwest,2019,Medium,0.01024,0.01433,931.07
ACC002482,Mortgage,Northeast,2022,Low,0.00273,0.00619,26.04
ACC002483,Mortgage,Northeast,2022,Medium,0.01124,0.0031,498.83
ACC002484,Credit Card,Southeast,2022,Medium,0.06253,0.07743,74.8
ACC002485,Mortgage,Northeast,2019,Medium,0.01214,0.01874,239.01
ACC002486,Credit Card,Northeast,2022,Low,0.03856,0.04655,540.4
ACC002487,Credit Card,West,2022,Low,0.03103,0.04439,262.83
ACC002488,Mortgage,Northeast,2023,High,0.02681,0.03602,104.14
ACC002489,Auto,Northeast,2021,Low,0.01591,0.00905,792.6
ACC002490,Commercial,Midwest,2022,Low,0.00769,0.01136,209.96
ACC002491,Auto,Northeast,2021,Low,0.01457,0.00594,12320.4
ACC002492,Mortgage,Southeast,2022,Low,0.00531,0.00402,19.18
ACC002493,Commercial,West,2022,Medium,0.01636,0.01993,18.84
ACC002494,Commercial,Midwest,2022,Medium,0.01399,0.001,489.37
ACC002495,Auto,West,2023,High,0.06102,0.05674,142.86
ACC002496,Auto,Southeast,2019,Low,0.01505,0.01849,384.19
ACC002497,Mortgage,Midwest,2022,Low,0.001,0.00281,39.72
ACC002498,Credit Card,Northeast,2022,Low,0.03599,0.04681,158.37
ACC002499,Auto,Southeast,2021,Low,0.02023,0.0114,256.92
ACC002500,Mortgage,Northeast,2021,Medium,0.01151,0.01654,77.29
ACC002501,Credit Card,West,2022,Low,0.0335,0.04592,196.02
ACC002502,Commercial,Northeast,2021,Low,0.01149,0.01586,28.97
ACC002503,Credit Card,Northeast,2021,High,0.16103,0.17907,238.36
ACC002504,Mortgage,Southeast,2023,Medium,0.01278,0.00921,840.95
ACC002505,Mortgage,Southeast,2022,Low,0.00397,0.01255,33.61
ACC002506,Commercial,Southeast,2020,Medium,0.02412,0.01937,31.26
ACC002507,Commercial,Southeast,2023,Medium,0.01444,0.02396,618.88
ACC002508,Auto,Southeast,2020,High,0.0746,0.08517,30.61
ACC002509,Auto,West,2019,Medium,0.02946,0.03787,406.96
ACC002510,Auto,Midwest,2023,Low,0.01909,0.01765,158.61
ACC002511,Auto,West,2020,Low,0.01284,0.03321,89.89
ACC002512,Mortgage,West,2020,Low,0.00925,0.01046,862.5
ACC002513,Mortgage,Midwest,2020,Medium,0.01338,0.01531,452.04
ACC002514,Mortgage,West,2021,Medium,0.01221,0.01204,207.61
ACC002515,Credit Card,Northeast,2019,Medium,0.07269,0.07865,11.21
ACC002516,Mortgage,West,2019,Medium,0.01,0.02036,348.87
ACC002517,Mortgage,Southeast,2020,Low,0.001,0.001,41.06
ACC002518,Auto,Midwest,2020,Low,0.0176,0.02496,113.79
ACC002519,Mortgage,Northeast,2019,Low,0.00453,0.01381,149.73
ACC002520,Mortgage,Northeast,2023,Low,0.00851,0.01334,1446.26
ACC002521,Auto,West,2021,Medium,0.02856,0.02302,109.52
ACC002522,Mortgage,Southeast,2019,High,0.0336,0.03087,26.91
ACC002523,Auto,Northeast,2019,Low,0.01741,0.001,865.73
ACC002524,Commercial,Midwest,2023,Medium,0.00761,0.00667,354.56
ACC002525,Mortgage,Northeast,2020,Low,0.00759,0.01402,370.77
ACC002526,Commercial,Southeast,2019,Medium,0.01697,0.01507,885.45
ACC002527,Commercial,Midwest,2022,Low,0.01137,0.00665,1173.62
ACC002528,Credit Card,Midwest,2023,Medium,0.06177,0.07439,50.9
ACC002529,Auto,Southeast,2020,Low,0.01618,0.02591,27.96
ACC002530,Auto,Southeast,2022,Low,0.01231,0.01187,407.88
ACC002531,Auto,West,2021,Medium,0.02476,0.03963,108.31
ACC002532,Credit Card,Northeast,2019,Low,0.0347,0.04514,120.77
ACC002533,Mortgage,Northeast,2022,Low,0.001,0.00274,38.63
ACC002534,Commercial,Northeast,2023,Low,0.00573,0.00226,299.07
ACC002535,Auto,West,2023,High,0.05811,0.0747,240.46
ACC002536,Credit Card,Southeast,2019,Low,0.03169,0.04812,123.15
ACC002537,Mortgage,Northeast,2021,Medium,0.01135,0.02837,28.05
ACC002538,Mortgage,Northeast,2022,High,0.02785,0.02449,633.32
ACC002539,Auto,Northeast,2019,Medium,0.0299,0.04213,201.71
ACC002540,Auto,West,2023,Low,0.011,0.01195,567.6
ACC002541,Auto,Southeast,2019,Medium,0.02716,0.03385,11.9
ACC002542,Mortgage,Northeast,2020,Low,0.0048,0.001,158.89
ACC002543,Mortgage,Northeast,2023,Medium,0.00753,0.01032,62.79
ACC002544,Auto,Midwest,2021,Low,0.01356,0.00501,154.99
ACC002545,Mortgage,Midwest,2022,Medium,0.00594,0.00799,460.29
ACC002546,Commercial,West,2021,Medium,0.0186,0.00646,231.35
ACC002547,Mortgage,Northeast,2022,Low,0.00355,0.0028,151.68
ACC002548,Mortgage,Northeast,2019,Low,0.00713,0.01589,150.71
ACC002549,Mortgage,Northeast,2022,Low,0.00791,0.01229,22.83
ACC002550,Auto,Southeast,2019,Medium,0.03098,0.02111,50.0
ACC002551,Auto,Midwest,2019,Low,0.0174,0.00221,569.95
ACC002552,Auto,Midwest,2021,Medium,0.0213,0.02528,80.91
ACC002553,Commercial,Northeast,2021,Medium,0.01502,0.02767,583.18
ACC002554,Mortgage,Midwest,2019,High,0.03331,0.0256,400.07
ACC002555,Credit Card,Midwest,2022,Low,0.03303,0.06481,426.26
ACC002556,Mortgage,Northeast,2020,Low,0.0113,0.01124,221.3
ACC002557,Mortgage,Midwest,2023,Low,0.01011,0.001,87.95
ACC002558,Auto,Southeast,2019,Medium,0.0309,0.01841,123.79
ACC002559,Mortgage,Northeast,2020,Low,0.00499,0.01115,320.05
ACC002560,Auto,Southeast,2020,Low,0.0115,0.01254,11.58
ACC002561,Credit Card,West,2021,Low,0.03157,0.05843,660.19
ACC002562,Credit Card,Midwest,2021,Medium,0.06478,0.07019,81.44
ACC002563,Auto,Southeast,2019,High,0.07322,0.07417,133.82
ACC002564,Auto,West,2021,Low,0.01099,0.01105,135.21
ACC002565,Mortgage,Southeast,2023,Low,0.0062,0.00506,141.49
