account_id,product_type,geography,vintage_year,risk_segment,actual_loss,predicted_loss,exposure_k
ACC002373,Mortgage,Northeast,2022,Low,0.00359,0.001,145.3
ACC002374,Credit Card,Midwest,2019,Medium,0.06984,0.09705,68.01
ACC002375,Mortgage,West,2023,Low,0.00627,0.00944,287.03
ACC002376,Auto,Southeast,2022,Low,0.01183,0.01418,793.73
ACC002377,Mortgage,West,2022,High,0.02992,0.02913,3766.75
ACC002378,Credit Card,Southeast,2022,Medium,0.0616,0.08941,47.97
ACC002379,Credit Card,Southeast,2021,Low,0.03054,0.06124,125.99
ACC002380,Credit Card,Northeast,2021,Medium,0.06599,0.09461,15.05
ACC002381,Mortgage,Midwest,2019,Medium,0.01331,0.01299,335.56
ACC002382,Credit Card,Midwest,2023,Low,0.03096,0.06149,28.84
ACC002383,Mortgage,Southeast,2023,Medium,0.01162,0.00851,206.55
ACC002384,Auto,Midwest,2023,Medium,0.02334,0.02654,653.18
ACC002385,Credit Card,Midwest,2022,Low,0.03491,0.06425,90.53
ACC002386,Auto,Midwest,2020,Low,0.00941,0.01136,48.49
ACC002387,Credit Card,Northeast,2020,Low,0.03216,0.06241,721.79
ACC002388,Credit Card,Midwest,2023,Medium,0.06012,0.09628,348.22
ACC002389,Credit Card,Southeast,2020,Medium,0.06691,0.09908,38.25
ACC002390,Mortgage,Southeast,2022,Medium,0.00957,0.0112,175.51
ACC002391,Mortgage,Southeast,2022,Low,0.00231,0.00379,53.28
ACC002392,Auto,Midwest,2019,Medium,0.02938,0.03771,529.9
ACC002393,Auto,West,2019,Medium,0.03139,0.03121,172.01
ACC002394,Credit Card,Northeast,2019,Low,0.03439,0.06505,928.18
ACC002395,Auto,Northeast,2022,High,0.06299,0.06341,48.53
ACC002396,Credit Card,Southeast,2020,Low,0.03312,0.05525,194.9
ACC002397,Mortgage,Southeast,2020,Medium,0.01481,0.01518,146.25
ACC002398,Mortgage,Northeast,2023,Medium,0.01329,0.01735,201.47
ACC002399,Commercial,Southeast,2021,Medium,0.01507,0.01712,75.22
ACC002400,Mortgage,Midwest,2019,Medium,0.01352,0.01957,9.96
ACC002401,Mortgage,West,2020,Low,0.00569,0.00884,335.25
ACC002402,Credit Card,Midwest,2021,Medium,0.06985,0.10186,158.28
ACC002403,Mortgage,Southeast,2021,Low,0.00607,0.00963,54.73
ACC002404,Auto,Midwest,2022,Medium,0.02565,0.0271,81.27
ACC002405,Credit Card,Southeast,2023,Medium,0.0648,0.09368,36.48
ACC002406,Auto,Northeast,2019,Low,0.01223,0.01171,15.96
ACC002407,Commercial,Midwest,2020,Medium,0.01821,0.00868,516.18
ACC002408,Commercial,Southeast,2022,Low,0.01197,0.01835,294.68
ACC002409,Auto,Southeast,2019,Medium,0.032,0.03121,29.32
ACC002410,Commercial,West,2021,Low,0.00596,0.00179,3070.74
ACC002411,Mortgage,Midwest,2019,Low,0.00355,0.00208,38.39
ACC002412,Mortgage,Midwest,2021,Low,0.00127,0.0083,349.85
ACC002413,Credit Card,Midwest,2019,Low,0.04045,0.07074,149.08
ACC002414,Auto,Southeast,2022,Medium,0.02285,0.02388,32.6
ACC002415,Mortgage,Midwest,2021,Low,0.00764,0.01598,225.79
ACC002416,Mortgage,West,2023,Low,0.001,0.00434,118.95
ACC002417,Mortgage,Midwest,2019,High,0.03767,0.03652,69.11
ACC002418,Mortgage,West,2023,Low,0.001,0.001,722.69
ACC002419,Mortgage,Northeast,2021,Low,0.00563,0.00818,313.77
ACC002420,Commercial,Midwest,2021,Medium,0.02014,0.01742,351.79
ACC002421,Credit Card,Midwest,2022,Medium,0.06089,0.09353,114.63
ACC002422,Auto,West,2022,Low,0.01482,0.01462,226.46
ACC002423,Auto,West,2023,Low,0.01165,0.01329,143.7
ACC002424,Mortgage,Northeast,2023,Medium,0.01116,0.01475,270.17
ACC002425,Auto,Southeast,2020,Medium,0.03199,0.02508,46.25
ACC002426,Auto,West,2020,High,0.07059,0.0711,8.59
ACC002427,Credit Card,West,2023,Low,0.03449,0.06442,755.49
ACC002428,Mortgage,Northeast,2023,Low,0.00606,0.00721,145.81
ACC002429,Commercial,Midwest,2023,Medium,0.02085,0.02286,294.73
ACC002430,Credit Card,Southeast,2023,Low,0.0275,0.05811,65.28
ACC002431,Mortgage,Midwest,2022,Low,0.00332,0.001,113.46
ACC002432,Commercial,Midwest,2023,Low,0.0068,0.00229,920.0
ACC002433,Mortgage,Southeast,2022,Medium,0.00686,0.001,229.67
ACC002434,Commercial,Southeast,2023,High,0.04028,0.04076,2091.53
ACC002435,Auto,West,2021,High,0.06852,0.07063,432.64
ACC002436,Auto,Southeast,2023,Low,0.00906,0.00769,66.57
ACC002437,Auto,Northeast,2019,Low,0.01253,0.01585,252.13
ACC002438,Auto,Northeast,2023,High,0.05989,0.05943,1117.41
ACC002439,Credit Card,Northeast,2023,Medium,0.06277,0.09243,193.32
ACC002440,Credit Card,Northeast,2022,Medium,0.06437,0.08862,321.98
ACC002441,Auto,Northeast,2023,Medium,0.0246,0.02283,808.62
ACC002442,Credit Card,Midwest,2021,Low,0.0319,0.06559,8.89
ACC002443,Auto,Midwest,2020,Low,0.01366,0.01925,344.31
ACC002444,Auto,West,2019,High,0.08034,0.07958,747.08
ACC002445,Mortgage,Midwest,2019,Low,0.0053,0.00877,59.08
ACC002446,Credit Card,Northeast,2023,Medium,0.06257,0.09823,520.27
ACC002447,Auto,Midwest,2019,High,0.07401,0.07026,147.49
ACC002448,Auto,Southeast,2020,Low,0.01942,0.02069,19.48
ACC002449,Credit Card,Northeast,2021,High,0.16134,0.1921,383.27
ACC002450,Commercial,Midwest,2020,Low,0.01105,0.01535,146.72
ACC002451,Mortgage,Midwest,2023,High,0.02272,0.01938,135.74
ACC002452,Mortgage,Southeast,2019,Low,0.01264,0.0139,322.25
ACC002453,Mortgage,Northeast,2019,Low,0.00809,0.00706,47.51
ACC002454,Mortgage,Northeast,2020,Medium,0.00639,0.00809,374.72
ACC002455,Mortgage,West,2022,High,0.02346,0.02834,49.66
ACC002456,Credit Card,Northeast,2020,Medium,0.07106,0.10696,911.84
ACC002457,Mortgage,Southeast,2023,Medium,0.01197,0.01689,582.22
ACC002458,Credit Card,Midwest,2019,High,0.18175,0.20779,939.5
ACC002459,Commercial,Southeast,2020,Medium,0.01772,0.01583,259.07
ACC002460,Mortgage,West,2022,High,0.02529,0.02932,89.26
ACC002461,Auto,Southeast,2022,Low,0.01639,0.0188,62.49
ACC002462,Mortgage,West,2021,Low,0.00291,0.00186,58.17
ACC002463,Credit Card,Southeast,2021,Low,0.03316,0.05949,120.65
ACC002464,Auto,Northeast,2019,High,0.07314,0.05751,65.13
ACC002465,Auto,Midwest,2019,Low,0.0129,0.00652,219.17
ACC002466,Credit Card,Midwest,2019,Low,0.03462,0.0634,56.46
ACC002467,Credit Card,West,2021,Low,0.03079,0.05963,70.34
ACC002468,Auto,Northeast,2023,Low,0.01415,0.01579,93.97
ACC002469,Commercial,Midwest,2019,Medium,0.01357,0.01598,58.48
ACC002470,Commercial,Midwest,2019,Low,0.01029,0.01933,98.43
ACC002471,Auto,Southeast,2022,High,0.06372,0.06064,299.05
ACC002472,Mortgage,Southeast,2021,High,0.02759,0.01979,51.38
ACC002473,Credit Card,Southeast,2020,Medium,0.0685,0.09478,35.0
ACC002474,Commercial,Northeast,2019,Low,0.0075,0.01421,119.84
ACC002475,Auto,Midwest,2023,High,0.06614,0.06619,37.82
ACC002476,Credit Card,West,2022,Low,0.03039,0.06444,737.99
ACC002477,Mortgage,Southeast,2021,Low,0.00761,0.00536,64.17
ACC002478,Auto,Northeast,2020,Low,0.01652,0.01452,157.23
ACC002479,Credit Card,West,2023,Low,0.02918,0.05233,255.9
ACC002480,Commercial,West,2019,Medium,0.01423,0.0129,32.64
ACC002481,Mortgage,Midwest,2022,Low,0.0026,0.00265,53.86
ACC002482,Mortgage,Northeast,2022,Medium,0.01434,0.01781,69.69
ACC002483,Mortgage,Southeast,2022,Medium,0.01198,0.01422,379.55
ACC002484,Mortgage,Midwest,2022,Low,0.00567,0.01361,1336.56
ACC002485,Credit Card,West,2020,Low,0.0328,0.06218,1376.25
ACC002486,Mortgage,Southeast,2021,Medium,0.0162,0.01717,684.01
ACC002487,Credit Card,Northeast,2021,Low,0.0304,0.06033,33.52
ACC002488,Auto,Midwest,2023,Low,0.01292,0.01014,51.85
ACC002489,Credit Card,Midwest,2022,Medium,0.06451,0.09614,784.43
ACC002490,Auto,Northeast,2021,Low,0.00983,0.00873,925.81
ACC002491,Credit Card,Southeast,2022,Low,0.02922,0.06588,385.62
ACC002492,Auto,Northeast,2023,Low,0.01113,0.00797,390.32
ACC002493,Mortgage,Northeast,2022,Medium,0.01309,0.01173,88.69
ACC002494,Auto,Southeast,2020,Low,0.01306,0.00809,1163.71
ACC002495,Auto,Northeast,2019,Medium,0.02569,0.02704,61.73
ACC002496,Mortgage,Southeast,2023,Low,0.001,0.001,21.49
ACC002497,Commercial,Midwest,2019,Low,0.0067,0.00667,388.21
ACC002498,Credit Card,Southeast,2021,High,0.16053,0.18585,73.75
ACC002499,Mortgage,Northeast,2019,Medium,0.01431,0.01037,31.24
ACC002500,Credit Card,Midwest,2023,High,0.15242,0.17936,425.64
ACC002501,Mortgage,West,2019,Low,0.00602,0.00894,16.54
ACC002502,Auto,Midwest,2022,Low,0.01234,0.01196,256.0
ACC002503,Mortgage,Southeast,2022,Medium,0.01272,0.01223,86.84
ACC002504,Mortgage,West,2022,High,0.02835,0.0306,1013.98
ACC002505,Mortgage,Southeast,2021,Medium,0.00804,0.0054,256.92
ACC002506,Auto,Northeast,2021,Medium,0.02495,0.01709,538.4
ACC002507,Mortgage,Midwest,2021,Medium,0.01312,0.00872,40.4
ACC002508,Mortgage,Midwest,2022,Low,0.00606,0.00492,19.44
ACC002509,Mortgage,Northeast,2019,Medium,0.01382,0.01363,96.09
ACC002510,Mortgage,Southeast,2023,Medium,0.00732,0.00955,309.22
ACC002511,Auto,Northeast,2022,Low,0.01087,0.01029,161.67
ACC002512,Mortgage,Southeast,2023,Low,0.00639,0.01046,590.47
ACC002513,Auto,Southeast,2019,Low,0.01295,0.0144,285.92
ACC002514,Auto,Southeast,2020,Low,0.00982,0.00418,42.13
ACC002515,Mortgage,Midwest,2020,Low,0.00375,0.001,259.19
ACC002516,Credit Card,Midwest,2021,Low,0.03238,0.05835,182.42
ACC002517,Credit Card,Southeast,2023,Medium,0.0651,0.09566,681.97
ACC002518,Credit Card,West,2022,Medium,0.06048,0.09197,48.85
ACC002519,Auto,Southeast,2022,Low,0.01294,0.01252,66.96
ACC002520,Mortgage,Southeast,2020,Medium,0.01763,0.01811,238.96
ACC002521,Auto,Midwest,2019,Low,0.01172,0.017,809.6
ACC002522,Commercial,Northeast,2022,Low,0.00986,0.00991,116.84
ACC002523,Auto,West,2019,High,0.07287,0.07427,303.64
ACC002524,Credit Card,Midwest,2020,Medium,0.07021,0.10659,154.82
ACC002525,Auto,Southeast,2021,Medium,0.0345,0.02726,141.04
ACC002526,Commercial,Northeast,2022,Medium,0.01812,0.02496,591.26
ACC002527,Mortgage,West,2022,Low,0.00571,0.001,169.33
ACC002528,Auto,Northeast,2019,Low,0.01215,0.00884,87.26
ACC002529,Auto,Northeast,2020,Low,0.01385,0.01161,81.29
ACC002530,Credit Card,Midwest,2023,Low,0.0283,0.05177,102.67
ACC002531,Credit Card,Southeast,2021,High,0.16065,0.18999,64.69
ACC002532,Credit Card,Northeast,2022,Medium,0.05661,0.08641,111.55
ACC002533,Credit Card,Southeast,2020,Medium,0.06651,0.09947,159.27
ACC002534,Auto,West,2023,Medium,0.02491,0.02774,209.37
ACC002535,Mortgage,Southeast,2021,Medium,0.01436,0.01505,45.5
ACC002536,Commercial,Midwest,2019,Low,0.00679,0.01126,89.6
ACC002537,Mortgage,Northeast,2022,High,0.02682,0.0294,95.01
ACC002538,Mortgage,Midwest,2020,Medium,0.0064,0.0051,59.38
ACC002539,Mortgage,Northeast,2023,Medium,0.0076,0.00808,74.05
ACC002540,Auto,Northeast,2022,Low,0.00578,0.00324,437.41
ACC002541,Auto,Southeast,2019,Medium,0.0367,0.0318,762.64
ACC002542,Credit Card,Southeast,2019,Low,0.03659,0.06831,101.94
ACC002543,Auto,Southeast,2019,Low,0.0155,0.0095,63.23
ACC002544,Mortgage,West,2020,Medium,0.01311,0.01236,134.62
ACC002545,Mortgage,Southeast,2019,High,0.0376,0.02841,164.21
ACC002546,Commercial,Northeast,2022,Medium,0.01444,0.01473,340.53
ACC002547,Credit Card,Southeast,2019,Low,0.03306,0.06015,92.24
ACC002548,Commercial,Northeast,2021,Low,0.01425,0.01652,77.44
ACC002549,Mortgage,Northeast,2020,Low,0.00206,0.00117,2812.76
ACC002550,Commercial,Midwest,2022,Low,0.01177,0.01126,31.43
ACC002551,Commercial,Midwest,2019,Low,0.00878,0.00899,437.62
ACC002552,Auto,Midwest,2021,Low,0.01505,0.0126,886.83
ACC002553,Credit Card,Southeast,2023,Low,0.02569,0.05342,109.44
ACC002554,Mortgage,West,2020,Low,0.01353,0.01127,251.62
ACC002555,Credit Card,Northeast,2023,Low,0.02885,0.05835,19.84
ACC002556,Credit Card,Southeast,2019,High,0.1779,0.20567,152.91
ACC002557,Auto,Northeast,2022,High,0.06727,0.06907,596.69
ACC002558,Mortgage,Northeast,2020,Medium,0.00957,0.00249,171.5
ACC002559,Auto,Midwest,2020,Low,0.01565,0.00965,155.38
ACC002560,Credit Card,Northeast,2021,Low,0.02922,0.06677,1189.27
ACC002561,Credit Card,Midwest,2022,Medium,0.06344,0.0917,396.59
ACC002562,Auto,West,2021,Medium,0.02569,0.02163,347.2
ACC002563,Commercial,West,2021,Medium,0.01415,0.01405,56.11
ACC002564,Mortgage,Midwest,2020,Medium,0.00868,0.01174,7.89
ACC002565,Mortgage,Northeast,2022,Low,0.00791,0.01047,232.22
ACC002566,Mortgage,Midwest,2019,High,0.02895,0.02596,149.4
ACC002567,Credit Card,Midwest,2019,Medium,0.07145,0.0994,370.57
ACC002568,Credit Card,Southeast,2019,Low,0.03728,0.06595,172.36
ACC002569,Credit Card,Southeast,2023,Low,0.03342,0.06467,156.53
ACC002570,Commercial,Northeast,2022,Medium,0.01298,0.01316,153.98
ACC002571,Auto,West,2020,Low,0.01504,0.01137,39.19
ACC002572,Mortgage,West,2022,Low,0.00252,0.001,16.22
ACC002573,Auto,Midwest,2020,Medium,0.02812,0.02706,51.28
ACC002574,Auto,Midwest,2022,Medium,0.02945,0.03537,39.52
ACC002575,Auto,Northeast,2020,High,0.06484,0.06413,140.48
ACC002576,Mortgage,Midwest,2022,Low,0.00248,0.01572,20.91
ACC002577,Mortgage,West,2020,High,0.02806,0.02698,83.84
ACC002578,Auto,Northeast,2019,Low,0.01614,0.00941,1503.19
ACC002579,Mortgage,Southeast,2023,High,0.02866,0.03006,135.71
ACC002580,Commercial,West,2022,Low,0.00278,0.00697,157.23
ACC002581,Mortgage,West,2022,Medium,0.01475,0.01665,151.2
ACC002582,Commercial,Southeast,2022,High,0.04094,0.04172,191.39
ACC002583,Mortgage,Southeast,2023,Low,0.00428,0.00276,78.91
ACC002584,Commercial,Southeast,2019,Medium,0.01359,0.01245,121.73
ACC002585,Auto,Southeast,2023,Medium,0.02328,0.01397,77.45
ACC002586,Mortgage,Southeast,2021,Low,0.00858,0.01201,24.74
ACC002587,Mortgage,Midwest,2021,Medium,0.01108,0.00956,606.43
ACC002588,Mortgage,Northeast,2023,Low,0.00446,0.00904,51.49
ACC002589,Credit Card,Northeast,2023,Medium,0.05709,0.08496,1013.05
ACC002590,Mortgage,Northeast,2020,Low,0.00795,0.00774,59.28
ACC002591,Mortgage,Midwest,2023,Medium,0.00955,0.01455,29.07
ACC002592,Credit Card,West,2019,Medium,0.07129,0.10663,1514.86
ACC002593,Auto,Northeast,2019,Low,0.01471,0.01808,25.14
ACC002594,Auto,West,2020,Low,0.01244,0.00495,9.8
ACC002595,Mortgage,Northeast,2020,Medium,0.00905,0.00395,26.16
ACC002596,Auto,Northeast,2022,Low,0.00857,0.01137,125.78
ACC002597,Mortgage,Southeast,2021,Medium,0.00914,0.00635,29.8
ACC002598,Auto,Southeast,2023,High,0.0571,0.05739,75.56
ACC002599,Mortgage,West,2022,Low,0.00671,0.00754,12.93
ACC002600,Commercial,Northeast,2022,Low,0.00587,0.0069,547.28
ACC002601,Auto,West,2022,High,0.06445,0.06023,245.63
ACC002602,Auto,West,2021,High,0.06864,0.07273,32.49
ACC002603,Credit Card,Southeast,2020,Low,0.03209,0.06,9.22
ACC002604,Commercial,Midwest,2019,Medium,0.01447,0.01683,50.17
ACC002605,Credit Card,Midwest,2023,Low,0.03067,0.05984,323.83
ACC002606,Auto,West,2020,Medium,0.03442,0.0421,540.27
ACC002607,Commercial,Northeast,2022,Low,0.01061,0.0164,111.86
ACC002608,Mortgage,West,2022,Low,0.00909,0.01762,81.31
ACC002609,Credit Card,Southeast,2020,Low,0.0306,0.06722,74.12
ACC002610,Credit Card,West,2019,Low,0.03543,0.06489,213.84
ACC002611,Auto,West,2022,Low,0.01253,0.0104,427.44
ACC002612,Commercial,West,2020,Low,0.01291,0.00837,124.99
ACC002613,Credit Card,West,2023,High,0.15275,0.18382,94.76
ACC002614,Credit Card,Southeast,2021,Medium,0.06551,0.0956,378.76
ACC002615,Commercial,Midwest,2020,Medium,0.01038,0.01021,891.8
ACC002616,Credit Card,Northeast,2022,Low,0.02802,0.05471,105.22
ACC002617,Mortgage,Southeast,2020,High,0.03065,0.03209,164.33
ACC002618,Mortgage,Midwest,2022,Low,0.00429,0.00276,60.24
ACC002619,Auto,West,2022,Low,0.01279,0.01086,163.43
ACC002620,Mortgage,Southeast,2023,Medium,0.01184,0.0125,48.82
ACC002621,Credit Card,West,2021,Low,0.0364,0.06608,817.49
ACC002622,Credit Card,Midwest,2019,Low,0.03366,0.05796,429.82
ACC002623,Mortgage,West,2019,Low,0.00777,0.00462,1193.24
ACC002624,Commercial,Southeast,2019,Low,0.01383,0.01596,75.79
ACC002625,Credit Card,Midwest,2023,Low,0.03428,0.06409,1780.12
ACC002626,Commercial,Midwest,2020,Medium,0.01566,0.00789,199.03
ACC002627,Mortgage,Northeast,2020,Low,0.00663,0.00943,126.4
ACC002628,Auto,Southeast,2022,Low,0.01538,0.01518,671.64
ACC002629,Auto,West,2020,Low,0.01444,0.01019,43.61
ACC002630,Credit Card,Midwest,2023,Low,0.02925,0.05658,154.5
ACC002631,Commercial,Midwest,2023,Low,0.00231,0.00297,123.02
ACC002632,Commercial,Northeast,2021,Low,0.00565,0.001,244.95
ACC002633,Mortgage,Northeast,2022,Low,0.00316,0.00485,87.15
ACC002634,Auto,Midwest,2020,High,0.06809,0.07204,77.69
ACC002635,Credit Card,Northeast,2021,Low,0.03333,0.06689,93.98
ACC002636,Mortgage,Northeast,2021,Low,0.0081,0.01272,104.73
ACC002637,Commercial,Midwest,2020,Medium,0.01599,0.01287,163.1
ACC002638,Credit Card,West,2021,Low,0.02639,0.06052,696.18
ACC002639,Credit Card,West,2019,Low,0.03564,0.06673,11.16
ACC002640,Commercial,Southeast,2022,High,0.0402,0.03686,372.3
ACC002641,Mortgage,West,2019,Medium,0.01262,0.01449,84.21
ACC002642,Auto,Midwest,2023,Low,0.01034,0.01208,119.74
ACC002643,Credit Card,West,2023,Medium,0.05639,0.09255,40.28
ACC002644,Credit Card,Northeast,2020,Medium,0.07166,0.10645,156.87
ACC002645,Credit Card,Midwest,2019,Low,0.03706,0.06429,92.79
ACC002646,Mortgage,West,2021,High,0.02546,0.02682,113.3
ACC002647,Auto,West,2019,Low,0.0105,0.01182,298.79
ACC002648,Mortgage,West,2021,Low,0.00617,0.00717,318.12
ACC002649,Auto,Northeast,2022,Low,0.01043,0.00921,815.64
ACC002650,Commercial,Midwest,2020,Medium,0.0184,0.02542,72.91
ACC002651,Mortgage,Northeast,2023,Medium,0.01047,0.00798,336.58
ACC002652,Mortgage,Southeast,2019,Medium,0.01823,0.0249,317.41
ACC002653,Auto,Northeast,2022,Low,0.01289,0.00719,164.9
ACC002654,Commercial,West,2021,Medium,0.0225,0.02098,1121.61
ACC002655,Mortgage,West,2020,High,0.029,0.03205,69.0
ACC002656,Mortgage,Northeast,2021,Low,0.0035,0.001,177.88
ACC002657,Auto,West,2020,Low,0.01121,0.00827,213.99
ACC002658,Auto,West,2022,Medium,0.02362,0.02576,35.25
ACC002659,Mortgage,West,2023,Medium,0.01129,0.00437,677.18
ACC002660,Credit Card,Southeast,2021,Low,0.03339,0.06781,130.59
ACC002661,Credit Card,West,2022,Low,0.02598,0.0619,250.82
ACC002662,Auto,West,2022,Medium,0.02931,0.0354,988.0
ACC002663,Mortgage,Midwest,2023,Medium,0.01443,0.01573,192.1
ACC002664,Auto,Southeast,2021,Low,0.0082,0.00649,155.78
ACC002665,Mortgage,West,2021,Medium,0.01404,0.01259,160.72
ACC002666,Auto,Northeast,2019,Medium,0.03505,0.0362,44.44
ACC002667,Credit Card,Southeast,2022,Low,0.02611,0.05663,94.0
ACC002668,Mortgage,Northeast,2023,Low,0.0036,0.00208,123.75
ACC002669,Mortgage,West,2023,Low,0.00245,0.00879,166.97
ACC002670,Mortgage,Northeast,2022,Medium,0.01342,0.01244,776.17
ACC002671,Mortgage,West,2020,Medium,0.01026,0.01601,452.58
ACC002672,Mortgage,Midwest,2022,Medium,0.00914,0.00954,73.32
ACC002673,Auto,Southeast,2020,Medium,0.03001,0.03017,144.29
ACC002674,Credit Card,Midwest,2023,Low,0.03468,0.06675,797.06
ACC002675,Mortgage,Northeast,2019,Low,0.00582,0.00784,18.75
ACC002676,Mortgage,West,2023,Low,0.00359,0.00301,112.96
ACC002677,Commercial,Southeast,2022,Medium,0.0149,0.01716,30.96
ACC002678,Auto,West,2023,High,0.06447,0.06722,2785.38
ACC002679,Credit Card,West,2020,Low,0.03051,0.06712,374.94
ACC002680,Auto,Midwest,2021,Medium,0.02745,0.02774,81.82
ACC002681,Mortgage,Midwest,2020,Low,0.00294,0.001,142.18
ACC002682,Mortgage,West,2022,Medium,0.00689,0.00418,55.36
ACC002683,Credit Card,Southeast,2022,Medium,0.05717,0.09664,1619.11
ACC002684,Commercial,Southeast,2022,Medium,0.01421,0.00669,9.47
ACC002685,Auto,West,2022,High,0.06886,0.0641,219.85
ACC002686,Auto,Southeast,2019,High,0.06905,0.06915,136.26
ACC002687,Auto,Southeast,2021,Medium,0.02913,0.02667,43.18
ACC002688,Mortgage,Northeast,2020,High,0.0268,0.03008,109.78
ACC002689,Mortgage,Southeast,2023,Medium,0.00681,0.00974,21.22
ACC002690,Commercial,Northeast,2021,Medium,0.01753,0.01539,976.32
ACC002691,Mortgage,West,2019,Low,0.00993,0.01595,153.05
ACC002692,Mortgage,Midwest,2020,High,0.03324,0.02883,445.0
ACC002693,Credit Card,Southeast,2021,High,0.16585,0.1929,82.97
ACC002694,Auto,West,2020,Medium,0.02854,0.03483,745.09
ACC002695,Commercial,Southeast,2022,Low,0.00905,0.00383,154.74
ACC002696,Mortgage,Southeast,2022,Low,0.01268,0.01407,537.81
ACC002697,Commercial,Midwest,2022,Low,0.007,0.01327,293.22
ACC002698,Mortgage,Southeast,2021,Medium,0.0144,0.00401,142.54
ACC002699,Mortgage,Southeast,2022,Low,0.00347,0.00212,492.56
ACC002700,Auto,Midwest,2020,Medium,0.02626,0.03005,22527.02
ACC002701,Commercial,Southeast,2022,Low,0.01318,0.0121,38.19
ACC002702,Auto,Southeast,2019,Medium,0.03001,0.03025,128.37
ACC002703,Mortgage,Northeast,2022,Medium,0.01117,0.01193,31.42
ACC002704,Auto,West,2020,High,0.07352,0.07477,244.12
ACC002705,Mortgage,West,2023,Low,0.00232,0.001,194.6
ACC002706,Credit Card,Midwest,2020,Low,0.03319,0.06625,1527.18
ACC002707,Commercial,Midwest,2023,Low,0.00557,0.00659,109.08
ACC002708,Credit Card,West,2021,High,0.166,0.19141,465.09
ACC002709,Auto,West,2023,High,0.0636,0.06174,12.24
ACC002710,Auto,Southeast,2020,Low,0.01257,0.00692,178.06
ACC002711,Auto,Midwest,2021,Low,0.01983,0.02069,52.26
ACC002712,Mortgage,West,2022,Medium,0.01042,0.01238,302.09
ACC002713,Mortgage,Northeast,2022,Medium,0.01081,0.01166,590.86
ACC002714,Credit Card,West,2020,Medium,0.07303,0.10523,72.25
ACC002715,Credit Card,Southeast,2021,Low,0.03038,0.06091,283.92
ACC002716,Mortgage,Northeast,2020,High,0.02719,0.03024,96.71
ACC002717,Credit Card,Southeast,2022,Medium,0.06386,0.09334,157.08
ACC002718,Credit Card,Midwest,2021,Medium,0.06157,0.09438,243.13
ACC002719,Commercial,Midwest,2019,Low,0.00829,0.00314,44.49
ACC002720,Commercial,Northeast,2020,Low,0.01478,0.00919,44.75
ACC002721,Mortgage,Midwest,2020,Low,0.01124,0.01158,420.19
ACC002722,Auto,Midwest,2021,Low,0.01644,0.01918,65.84
ACC002723,Credit Card,Midwest,2023,High,0.15355,0.18244,689.27
ACC002724,Credit Card,West,2023,Medium,0.06148,0.09403,17.64
ACC002725,Mortgage,West,2022,High,0.02496,0.02619,455.96
ACC002726,Auto,Southeast,2023,Medium,0.02993,0.02174,149.89
ACC002727,Commercial,Southeast,2019,Low,0.00615,0.01545,132.65
ACC002728,Mortgage,West,2023,Medium,0.01291,0.00787,177.12
ACC002729,Mortgage,West,2021,Medium,0.00947,0.00569,26.18
ACC002730,Mortgage,Northeast,2020,High,0.0274,0.032,570.49
ACC002731,Mortgage,Southeast,2020,Medium,0.01312,0.01319,88.56
ACC002732,Auto,West,2020,Low,0.02048,0.01741,54.54
ACC002733,Mortgage,Midwest,2023,Medium,0.01429,0.01241,1993.12
ACC002734,Credit Card,West,2021,Medium,0.06702,0.09349,97.65
ACC002735,Mortgage,Northeast,2019,Medium,0.01219,0.00899,52.65
ACC002736,Credit Card,West,2023,Low,0.03234,0.0655,393.66
ACC002737,Mortgage,Northeast,2022,Low,0.00935,0.00735,203.6
ACC002738,Credit Card,Northeast,2020,Medium,0.06372,0.08944,498.65
ACC002739,Mortgage,Midwest,2022,Low,0.00487,0.00183,164.04
ACC002740,Credit Card,West,2020,Medium,0.06584,0.09522,466.92
ACC002741,Mortgage,Southeast,2021,Low,0.00484,0.00185,1742.28
ACC002742,Auto,Northeast,2019,Low,0.01123,0.00999,59.77
ACC002743,Mortgage,West,2020,Low,0.001,0.00239,85.57
ACC002744,Mortgage,Northeast,2020,Low,0.00179,0.001,21.69
ACC002745,Credit Card,Midwest,2022,Low,0.02984,0.0564,234.15
ACC002746,Mortgage,Northeast,2022,Medium,0.01226,0.00947,172.46
ACC002747,Commercial,Midwest,2022,Low,0.00543,0.011,675.4
ACC002748,Auto,Northeast,2021,Low,0.01115,0.01985,143.4
ACC002749,Mortgage,Southeast,2020,Medium,0.01269,0.01287,134.15
ACC002750,Commercial,Southeast,2021,Medium,0.01736,0.02026,187.71
ACC002751,Mortgage,West,2020,Low,0.01086,0.0071,112.06
ACC002752,Credit Card,Midwest,2021,Medium,0.0688,0.09644,230.82
ACC002753,Mortgage,West,2022,Low,0.00217,0.00397,194.76
ACC002754,Auto,Midwest,2023,Medium,0.02299,0.01353,283.36
ACC002755,Credit Card,Southeast,2020,Low,0.03674,0.06983,112.91
ACC002756,Mortgage,Southeast,2019,Low,0.00334,0.00108,287.18
ACC002757,Credit Card,Midwest,2020,Low,0.03353,0.05922,311.23
ACC002758,Mortgage,Midwest,2023,High,0.01987,0.02142,100.32
ACC002759,Credit Card,West,2021,Low,0.02908,0.06485,134.56
ACC002760,Mortgage,West,2021,Medium,0.01478,0.01353,120.17
ACC002761,Mortgage,Northeast,2021,Medium,0.0115,0.01267,34.04
